Date,precipitation_mm,temp_max,temp_min,humidity,wind_speed,solar_radiation,pressure
2017-12-28,0.0,31.02,19.47,75.31,1.87,4.89,101.29
2017-12-29,0.0,33.42,19.67,73.77,1.32,5.85,100.22
2017-12-30,0.0,30.4,19.07,71.9,1.56,6.56,101.81
2017-12-31,0.0,30.92,20.86,72.31,3.82,5.37,100.99
2018-01-01,0.0,29.24,18.51,78.47,1.55,4.88,101.23
2018-01-02,0.0,30.18,21.93,62.48,3.21,6.79,100.28
2018-01-03,0.0,27.74,23.22,61.78,1.63,6.91,101.1
2018-01-04,0.0,32.76,20.94,70.55,1.49,5.66,101.31
2018-01-05,0.0,29.15,20.92,77.53,2.59,5.12,101.22
2018-01-06,0.0,29.85,20.3,75.77,3.12,6.16,101.22
2018-01-07,0.0,30.57,19.62,72.81,1.52,6.22,100.6
2018-01-08,0.0,29.2,20.27,71.47,2.95,4.89,101.28
2018-01-09,0.0,31.77,22.3,65.45,1.49,5.86,100.93
2018-01-10,2.44,29.76,23.26,61.2,2.79,5.14,101.44
2018-01-11,0.0,33.12,20.63,68.13,2.03,6.89,101.32
2018-01-12,0.0,35.32,21.12,76.17,2.0,5.86,101.36
2018-01-13,0.0,32.04,20.73,69.35,1.38,5.53,101.3
2018-01-14,0.0,31.21,20.67,69.94,1.47,5.99,101.39
2018-01-15,0.0,30.89,21.98,73.64,1.78,4.6,101.22
2018-01-16,0.0,31.45,20.37,69.62,0.51,4.82,101.48
2018-01-17,0.0,30.01,19.6,75.68,2.2,4.48,100.79
2018-01-18,0.0,28.57,22.01,74.92,2.12,6.23,100.84
2018-01-19,0.0,30.45,21.07,72.82,1.96,6.21,101.53
2018-01-20,0.0,31.38,20.84,73.83,1.3,5.2,101.32
2018-01-21,0.0,30.06,21.88,63.7,0.72,5.01,101.43
2018-01-22,0.0,29.19,18.32,72.63,1.9,6.0,101.44
2018-01-23,0.0,32.85,21.17,71.58,2.14,5.17,101.47
2018-01-24,0.0,29.57,19.21,78.03,2.23,4.92,100.9
2018-01-25,0.0,30.73,18.7,71.95,2.71,6.34,101.36
2018-01-26,0.0,28.49,20.73,65.94,0.2,5.41,101.45
2018-01-27,0.0,30.99,21.26,73.89,1.74,6.78,100.95
2018-01-28,0.0,30.24,20.14,74.64,0.85,6.16,100.79
2018-01-29,0.0,30.86,21.5,61.09,1.77,5.49,100.96
2018-01-30,0.0,30.02,21.5,69.47,2.63,5.71,100.93
2018-01-31,0.0,31.53,21.32,71.04,2.55,5.77,101.43
2018-02-01,0.0,31.26,20.02,79.72,2.33,5.14,101.72
2018-02-02,0.0,31.84,19.02,73.99,1.54,5.28,101.22
2018-02-03,0.0,32.72,21.79,67.5,0.81,5.68,101.41
2018-02-04,3.14,28.5,20.7,69.22,0.96,3.31,101.39
2018-02-05,0.0,31.77,20.99,79.24,0.43,5.45,101.17
2018-02-06,0.0,30.67,20.34,73.13,1.59,7.14,101.11
2018-02-07,0.0,30.42,20.6,69.33,1.96,5.96,100.48
2018-02-08,0.0,30.51,22.75,71.11,2.71,7.09,101.44
2018-02-09,0.0,34.42,19.75,76.62,1.12,5.81,101.4
2018-02-10,0.0,30.84,20.32,71.28,0.71,5.08,101.7
2018-02-11,0.0,30.16,20.82,70.07,1.6,4.84,101.35
2018-02-12,0.0,28.96,22.8,81.18,1.23,5.82,101.96
2018-02-13,0.0,30.99,22.66,74.04,1.94,5.65,101.23
2018-02-14,0.0,31.31,21.67,68.53,0.47,5.61,101.41
2018-02-15,0.0,31.4,22.32,80.96,1.63,6.16,101.27
2018-02-16,0.0,30.82,19.87,77.08,2.85,6.08,101.76
2018-02-17,0.0,33.1,19.59,75.88,2.86,5.09,101.31
2018-02-18,0.0,30.69,20.12,75.06,0.34,5.92,100.94
2018-02-19,0.0,29.91,17.84,78.86,0.99,5.34,101.48
2018-02-20,0.0,28.84,21.54,68.59,1.64,6.12,101.18
2018-02-21,0.0,28.48,20.49,70.52,2.25,6.65,102.1
2018-02-22,0.0,30.78,19.2,78.88,0.38,5.61,101.06
2018-02-23,0.0,29.95,19.82,82.15,2.85,3.88,101.12
2018-02-24,0.0,31.95,21.29,76.86,1.64,5.8,101.6
2018-02-25,0.0,34.02,19.31,82.61,1.11,5.35,101.31
2018-02-26,0.1,30.98,19.59,63.93,2.13,6.34,101.01
2018-02-27,0.0,29.3,18.85,77.28,1.28,4.12,101.16
2018-02-28,0.0,28.43,20.17,67.17,2.17,6.07,101.28
2018-03-01,0.0,35.07,23.8,72.01,3.73,5.56,100.88
2018-03-02,0.0,32.1,25.36,73.54,2.06,6.36,100.69
2018-03-03,0.0,33.38,24.78,83.65,1.34,6.02,101.09
2018-03-04,0.0,34.98,23.31,71.84,1.73,6.4,100.44
2018-03-05,0.0,32.32,24.91,72.69,3.74,7.99,101.32
2018-03-06,0.0,32.85,24.73,73.01,1.91,4.44,100.83
2018-03-07,0.0,35.17,24.81,71.7,1.02,7.85,101.06
2018-03-08,0.0,35.11,23.32,58.96,4.1,5.67,100.61
2018-03-09,0.0,34.85,22.42,84.42,1.4,5.1,100.77
2018-03-10,0.0,33.97,23.46,74.81,2.97,6.37,100.78
2018-03-11,0.0,33.66,24.96,84.81,1.57,5.69,100.56
2018-03-12,0.0,35.82,26.53,72.66,2.73,5.41,100.65
2018-03-13,0.0,31.43,24.0,84.44,2.09,5.7,100.99
2018-03-14,0.0,32.75,26.99,76.93,2.08,6.59,101.15
2018-03-15,0.0,33.4,25.88,79.84,3.21,5.58,101.11
2018-03-16,0.0,34.29,25.33,62.84,2.92,5.94,101.03
2018-03-17,0.0,30.82,23.56,80.68,2.92,6.05,101.22
2018-03-18,1.43,34.98,23.29,80.36,0.56,5.68,101.32
2018-03-19,0.0,33.27,21.47,77.0,2.61,4.9,101.03
2018-03-20,0.0,34.01,21.58,71.4,2.03,6.53,101.42
2018-03-21,0.0,30.56,25.49,64.33,3.12,5.59,101.08
2018-03-22,5.61,31.67,24.45,73.99,3.39,4.15,100.91
2018-03-23,0.0,32.15,27.25,79.22,2.8,6.41,100.99
2018-03-24,0.0,36.11,23.94,78.72,2.35,7.25,101.02
2018-03-25,19.82,34.1,23.53,86.1,3.86,2.44,100.87
2018-03-26,0.0,33.8,22.23,70.86,3.87,5.49,100.87
2018-03-27,0.0,36.72,24.83,80.35,2.31,5.24,100.73
2018-03-28,3.7,33.08,23.09,83.08,1.56,4.44,100.55
2018-03-29,0.0,34.04,23.99,72.38,1.84,5.2,100.96
2018-03-30,0.0,33.58,24.9,73.71,3.55,4.85,100.56
2018-03-31,0.0,29.26,26.7,76.48,1.95,5.32,101.09
2018-04-01,0.0,33.32,24.54,80.22,2.39,7.08,100.88
2018-04-02,0.0,32.75,25.46,70.1,2.51,6.37,100.7
2018-04-03,0.0,30.64,24.21,72.19,2.76,6.41,100.94
2018-04-04,0.0,32.93,20.81,68.28,0.77,6.05,100.9
2018-04-05,0.99,32.34,24.4,75.04,2.55,6.66,100.81
2018-04-06,7.37,33.16,22.84,83.35,3.27,5.09,101.18
2018-04-07,0.0,31.36,24.65,89.99,3.21,5.44,101.27
2018-04-08,14.91,34.04,25.19,87.44,3.26,4.9,100.86
2018-04-09,0.2,30.62,25.35,84.01,3.74,6.67,101.07
2018-04-10,2.9,32.86,25.86,77.97,3.05,4.93,100.93
2018-04-11,0.0,33.34,22.68,70.8,3.91,5.92,100.67
2018-04-12,0.0,33.23,24.41,75.85,1.01,6.26,100.77
2018-04-13,0.0,29.88,24.29,74.1,1.6,6.41,101.45
2018-04-14,0.0,32.43,24.71,76.35,1.99,5.68,100.83
2018-04-15,0.0,34.67,26.62,72.98,3.45,5.91,100.14
2018-04-16,6.79,35.07,25.81,84.57,3.12,5.17,100.72
2018-04-17,0.0,32.25,23.4,82.09,2.81,6.76,100.76
2018-04-18,0.0,32.82,25.16,67.3,3.52,5.11,100.49
2018-04-19,0.0,34.05,25.24,66.26,2.17,7.49,100.77
2018-04-20,0.0,32.69,23.45,80.43,3.09,4.58,100.87
2018-04-21,0.0,33.97,22.64,79.82,3.11,5.67,100.83
2018-04-22,0.0,32.63,24.63,74.65,0.58,6.02,100.86
2018-04-23,0.0,36.48,27.39,65.24,3.43,5.5,100.87
2018-04-24,0.0,33.14,22.83,68.95,0.5,4.92,100.7
2018-04-25,0.0,34.14,25.02,79.33,3.63,5.79,100.97
2018-04-26,0.0,33.77,24.05,81.88,2.57,5.87,101.32
2018-04-27,0.0,33.4,23.93,69.44,3.09,6.79,100.6
2018-04-28,11.57,35.62,23.84,84.54,2.23,5.63,101.33
2018-04-29,0.0,34.47,24.06,71.31,2.14,7.11,100.65
2018-04-30,0.0,33.94,25.53,83.73,2.86,6.25,100.87
2018-05-01,0.0,33.51,22.14,72.02,2.63,6.81,101.35
2018-05-02,0.0,33.37,23.81,77.37,2.0,5.57,101.14
2018-05-03,0.0,32.02,23.59,70.54,2.35,5.3,100.59
2018-05-04,0.0,32.84,25.59,70.5,2.37,6.04,100.84
2018-05-05,0.0,34.26,23.83,70.07,2.5,5.47,100.93
2018-05-06,0.0,34.15,25.25,76.57,2.51,4.95,100.47
2018-05-07,0.0,31.63,24.36,79.76,1.09,6.19,100.93
2018-05-08,5.03,33.42,25.02,84.49,2.61,5.29,100.95
2018-05-09,0.0,33.41,25.01,71.68,2.68,7.09,101.07
2018-05-10,0.0,29.63,24.57,74.88,2.9,6.21,101.35
2018-05-11,7.33,33.04,24.21,78.23,2.7,5.43,101.29
2018-05-12,0.0,34.15,24.24,75.63,3.69,6.42,100.83
2018-05-13,0.0,33.41,25.8,81.39,1.02,4.43,100.75
2018-05-14,0.0,34.07,24.29,71.32,1.81,5.29,100.65
2018-05-15,0.0,32.22,21.62,82.06,2.41,5.45,100.86
2018-05-16,4.47,33.13,24.39,65.88,3.03,5.49,101.14
2018-05-17,0.0,36.45,25.88,71.66,2.16,5.38,100.83
2018-05-18,0.0,35.95,27.21,66.82,1.32,5.39,100.69
2018-05-19,0.0,32.11,24.27,77.36,3.23,5.16,100.79
2018-05-20,0.48,32.67,25.65,77.98,3.15,5.04,100.53
2018-05-21,0.0,35.06,24.49,74.79,2.27,6.39,100.55
2018-05-22,0.0,35.46,24.93,76.08,2.08,5.38,101.62
2018-05-23,0.0,32.97,25.22,78.42,2.1,5.92,100.88
2018-05-24,0.0,31.26,25.86,87.6,1.91,6.38,100.78
2018-05-25,0.0,31.96,24.94,78.85,3.35,4.3,101.22
2018-05-26,0.0,31.56,24.17,73.18,3.76,6.7,101.07
2018-05-27,0.0,34.57,24.63,74.66,1.87,5.54,100.49
2018-05-28,0.0,35.44,23.01,74.27,2.52,6.47,100.18
2018-05-29,0.0,33.94,25.46,74.97,1.75,5.27,101.16
2018-05-30,0.0,34.46,24.07,76.84,1.51,4.63,100.59
2018-05-31,0.0,32.33,23.88,84.48,1.95,4.52,100.95
2018-06-01,0.0,30.46,23.18,87.11,3.45,2.82,100.78
2018-06-02,0.0,30.61,23.99,92.54,3.93,2.74,99.83
2018-06-03,18.77,27.12,23.24,84.3,4.45,2.37,100.45
2018-06-04,74.73,26.73,23.2,87.5,4.74,1.76,100.36
2018-06-05,0.0,27.39,24.62,88.11,4.07,2.84,100.4
2018-06-06,0.0,29.46,21.9,84.15,4.04,2.51,100.24
2018-06-07,126.22,27.35,23.0,91.39,5.13,4.22,100.6
2018-06-08,0.0,29.27,23.57,84.82,3.91,3.32,101.37
2018-06-09,10.86,26.55,24.55,93.54,4.65,1.0,100.94
2018-06-10,8.38,29.05,23.82,87.15,3.32,1.88,100.32
2018-06-11,2.49,30.19,23.51,89.23,4.06,2.31,100.22
2018-06-12,21.6,31.79,23.09,88.15,6.16,2.86,99.67
2018-06-13,9.81,32.53,21.81,94.71,4.83,2.67,100.02
2018-06-14,250.0,28.17,23.72,98.0,5.44,2.67,100.6
2018-06-15,0.0,28.69,22.42,80.14,4.11,3.32,100.1
2018-06-16,7.34,30.91,24.86,88.73,2.81,2.05,100.84
2018-06-17,6.7,28.85,23.73,89.51,3.93,2.72,100.9
2018-06-18,0.0,28.78,21.92,91.44,2.99,3.36,100.22
2018-06-19,0.0,29.32,23.82,86.0,3.22,2.78,100.49
2018-06-20,12.97,30.87,23.75,89.96,3.46,1.98,100.71
2018-06-21,19.25,28.46,25.81,93.02,3.95,1.52,100.81
2018-06-22,36.15,27.56,22.87,89.94,4.57,1.0,101.07
2018-06-23,6.28,28.16,22.7,94.87,4.23,3.03,100.49
2018-06-24,0.0,29.73,24.31,90.03,2.83,3.04,100.16
2018-06-25,48.57,25.84,21.89,97.78,4.48,2.14,100.56
2018-06-26,0.0,30.11,20.42,80.45,2.12,3.74,100.17
2018-06-27,52.49,28.73,21.83,89.33,4.43,1.18,100.45
2018-06-28,0.0,30.04,22.68,98.0,4.77,3.29,100.38
2018-06-29,0.0,26.11,21.21,76.9,4.73,3.99,100.73
2018-06-30,16.54,31.55,24.64,94.66,4.8,1.38,100.17
2018-07-01,199.79,27.34,22.52,87.55,4.29,1.4,100.63
2018-07-02,8.46,29.58,20.64,94.29,3.36,2.21,100.3
2018-07-03,0.0,28.56,23.47,91.93,4.53,3.43,100.87
2018-07-04,6.38,30.24,20.91,98.0,3.46,2.85,100.26
2018-07-05,7.36,31.37,23.08,81.4,3.6,2.97,100.71
2018-07-06,7.14,28.68,21.51,89.9,3.82,2.13,100.43
2018-07-07,50.79,27.9,21.8,95.37,6.2,1.41,100.66
2018-07-08,9.34,30.17,24.3,85.68,3.92,2.41,100.19
2018-07-09,6.35,30.26,22.18,98.0,3.22,3.65,100.38
2018-07-10,11.58,30.43,23.6,91.46,4.05,1.94,100.42
2018-07-11,0.0,31.79,21.65,90.03,3.4,3.9,100.53
2018-07-12,17.35,29.86,23.77,98.0,3.02,2.3,100.39
2018-07-13,118.97,29.59,22.51,86.55,5.17,1.0,100.33
2018-07-14,40.7,28.14,23.66,95.71,4.77,1.0,100.41
2018-07-15,23.05,29.92,22.68,91.27,4.03,1.0,100.91
2018-07-16,11.29,30.79,23.29,93.87,4.51,1.66,100.66
2018-07-17,11.38,29.9,25.02,84.92,4.41,1.33,100.08
2018-07-18,136.16,25.85,20.67,83.87,4.14,2.31,100.48
2018-07-19,74.84,29.42,21.62,93.33,5.05,1.76,100.53
2018-07-20,40.12,27.26,20.99,90.52,5.24,1.0,100.81
2018-07-21,57.98,25.5,22.07,92.59,5.29,1.15,100.59
2018-07-22,0.0,26.85,24.08,90.7,3.92,2.71,100.29
2018-07-23,14.34,28.96,25.08,98.0,3.61,1.8,100.0
2018-07-24,10.6,30.27,24.41,96.99,3.69,1.92,100.02
2018-07-25,17.15,30.94,24.22,90.76,2.41,1.0,100.22
2018-07-26,2.53,26.54,21.19,83.97,2.31,4.41,100.26
2018-07-27,49.48,30.11,22.97,92.7,6.91,1.69,100.36
2018-07-28,199.15,28.21,24.45,85.21,5.87,1.03,100.58
2018-07-29,19.58,31.25,23.63,90.96,2.39,1.22,100.47
2018-07-30,3.54,26.71,23.65,89.18,3.06,1.41,100.62
2018-07-31,6.59,29.61,23.42,91.04,3.44,3.21,100.14
2018-08-01,22.27,27.62,22.4,98.0,5.37,1.63,100.0
2018-08-02,4.05,29.4,24.17,88.81,2.53,2.81,101.13
2018-08-03,14.11,30.2,22.82,91.65,3.98,1.31,100.01
2018-08-04,64.66,29.82,22.62,95.14,5.39,1.0,99.72
2018-08-05,21.58,27.93,23.93,95.41,5.9,2.81,100.57
2018-08-06,14.13,30.05,22.85,98.0,3.1,2.27,100.04
2018-08-07,25.41,29.12,24.46,90.83,4.98,2.15,100.47
2018-08-08,0.0,29.38,21.6,85.14,1.96,3.3,100.64
2018-08-09,0.0,29.69,25.17,94.41,3.71,1.59,100.7
2018-08-10,32.83,27.63,22.99,98.0,5.86,1.16,100.9
2018-08-11,114.64,27.45,24.53,98.0,5.05,1.28,100.15
2018-08-12,10.08,28.42,24.5,98.0,4.0,2.82,100.61
2018-08-13,0.0,30.05,24.15,85.35,3.84,3.85,100.44
2018-08-14,0.0,31.03,23.61,91.53,3.91,2.92,100.21
2018-08-15,176.47,28.24,22.14,91.53,4.39,1.0,100.34
2018-08-16,0.0,30.78,22.82,88.81,3.52,4.43,100.89
2018-08-17,21.36,28.23,21.62,94.37,3.33,2.31,100.4
2018-08-18,0.0,30.51,21.5,91.05,3.83,3.8,100.65
2018-08-19,70.27,26.76,23.12,95.39,5.61,1.96,100.76
2018-08-20,30.95,27.1,22.75,91.31,5.36,2.99,100.19
2018-08-21,5.42,26.83,22.99,98.0,5.49,2.93,100.17
2018-08-22,0.0,28.33,23.61,85.48,3.63,3.53,100.13
2018-08-23,11.8,29.06,23.44,95.31,3.2,2.26,100.52
2018-08-24,15.39,30.11,22.47,98.0,5.12,1.44,100.67
2018-08-25,0.0,30.53,24.41,91.47,2.87,3.86,100.28
2018-08-26,8.52,29.92,23.95,96.74,3.68,3.98,100.62
2018-08-27,0.0,28.12,25.08,90.01,3.68,2.61,101.07
2018-08-28,3.66,30.39,23.02,84.92,2.84,3.91,100.6
2018-08-29,1.74,32.28,23.8,91.94,3.59,2.96,99.7
2018-08-30,90.5,26.83,21.81,95.76,3.26,2.78,100.7
2018-08-31,31.06,26.68,21.43,91.69,4.31,2.4,100.68
2018-09-01,8.08,29.88,22.83,88.96,4.12,2.43,100.6
2018-09-02,0.0,30.72,21.65,89.23,3.51,2.52,100.4
2018-09-03,0.0,29.76,22.36,83.21,4.5,3.74,100.84
2018-09-04,5.4,29.01,21.88,98.0,3.76,2.39,100.68
2018-09-05,0.0,28.94,23.11,90.07,4.87,2.66,100.2
2018-09-06,2.28,29.42,23.63,84.75,2.85,2.58,100.29
2018-09-07,2.49,29.57,23.29,90.01,4.47,2.2,100.5
2018-09-08,1.21,26.36,24.36,98.0,3.47,4.88,100.26
2018-09-09,0.0,29.21,25.48,89.29,4.05,5.62,100.83
2018-09-10,155.48,25.56,23.52,97.31,6.29,1.93,100.29
2018-09-11,0.0,27.2,21.81,85.19,2.07,2.82,100.18
2018-09-12,14.41,30.75,24.57,92.08,4.73,2.37,100.37
2018-09-13,25.77,30.0,22.43,89.83,3.8,1.55,100.39
2018-09-14,24.63,29.21,23.81,91.85,5.24,1.29,100.68
2018-09-15,0.85,28.91,22.79,82.52,4.16,3.92,100.67
2018-09-16,29.81,27.67,23.18,93.77,4.78,1.95,100.66
2018-09-17,0.0,31.04,23.45,83.07,3.69,3.04,100.7
2018-09-18,2.39,28.01,23.74,94.53,3.11,1.75,100.22
2018-09-19,0.0,30.16,22.28,92.66,4.02,3.38,100.74
2018-09-20,29.52,30.15,21.87,92.66,4.19,1.76,100.49
2018-09-21,42.94,26.18,24.18,98.0,4.81,1.01,100.2
2018-09-22,32.29,27.65,21.51,98.0,4.7,1.39,100.04
2018-09-23,0.0,29.55,23.84,97.81,2.69,2.49,100.48
2018-09-24,13.34,29.61,23.67,92.65,2.29,1.0,100.85
2018-09-25,137.75,23.97,21.97,89.67,5.39,1.0,100.13
2018-09-26,0.0,31.6,24.04,89.65,3.53,3.81,100.14
2018-09-27,0.0,30.71,23.81,93.9,3.79,3.06,100.27
2018-09-28,9.8,31.19,21.9,98.0,3.06,2.95,100.96
2018-09-29,116.54,26.26,23.88,90.86,4.03,2.02,100.78
2018-09-30,11.04,30.48,22.37,91.02,3.34,1.04,100.48
2018-10-01,0.0,29.17,20.47,67.05,1.64,4.59,101.01
2018-10-02,0.0,28.32,22.41,73.22,3.42,5.32,100.55
2018-10-03,0.0,29.13,24.39,80.22,2.73,4.44,100.99
2018-10-04,1.23,30.86,22.01,63.24,3.5,3.61,101.28
2018-10-05,0.0,31.1,22.18,77.75,4.33,4.69,100.71
2018-10-06,5.59,31.76,25.98,83.9,2.14,4.0,100.95
2018-10-07,0.0,30.88,25.36,78.9,1.61,4.97,101.24
2018-10-08,4.74,30.35,23.05,80.2,2.29,4.08,100.88
2018-10-09,0.0,27.93,25.2,81.26,0.75,5.79,100.79
2018-10-10,22.33,30.67,23.15,82.12,3.85,2.94,101.23
2018-10-11,0.0,33.56,23.4,72.65,1.54,5.07,100.96
2018-10-12,0.0,31.1,22.98,81.86,2.47,6.06,100.85
2018-10-13,1.42,30.17,22.82,71.29,2.12,4.3,100.88
2018-10-14,0.0,31.62,22.55,70.42,1.87,4.93,101.0
2018-10-15,3.04,31.1,22.95,75.0,1.56,4.93,101.37
2018-10-16,0.0,31.57,24.02,78.89,2.4,5.39,100.84
2018-10-17,0.0,31.93,23.93,75.93,1.71,7.08,101.05
2018-10-18,0.0,33.27,23.4,81.98,1.13,5.91,100.48
2018-10-19,0.0,31.26,23.65,79.38,0.2,3.73,100.76
2018-10-20,23.19,30.85,23.19,76.3,3.29,2.57,100.84
2018-10-21,14.38,32.17,22.27,87.44,2.17,2.53,101.25
2018-10-22,0.0,29.5,21.56,71.38,2.38,4.19,100.88
2018-10-23,2.08,31.11,22.19,83.7,2.88,3.03,100.67
2018-10-24,0.0,30.6,23.4,76.69,1.61,6.23,100.93
2018-10-25,2.29,30.96,23.14,86.05,1.28,3.99,100.6
2018-10-26,0.0,30.67,23.6,78.16,1.39,4.43,101.23
2018-10-27,0.0,28.96,21.17,74.28,2.39,5.9,100.99
2018-10-28,0.0,29.59,23.79,83.21,1.99,4.63,100.7
2018-10-29,0.0,30.49,24.57,73.36,1.81,5.21,101.63
2018-10-30,0.0,33.43,21.38,78.61,2.98,5.45,101.49
2018-10-31,0.0,30.54,22.47,79.56,2.14,3.96,101.23
2018-11-01,3.35,31.84,25.02,74.83,2.52,5.26,100.93
2018-11-02,0.0,29.11,22.83,80.38,3.07,4.88,101.19
2018-11-03,2.08,27.92,24.62,82.87,1.63,3.53,100.76
2018-11-04,0.0,29.0,24.34,80.88,1.55,3.63,100.49
2018-11-05,0.0,28.11,23.5,82.28,2.57,4.44,101.41
2018-11-06,0.0,31.88,23.28,83.6,1.87,4.82,101.42
2018-11-07,2.56,28.41,22.52,80.8,2.08,4.33,101.25
2018-11-08,0.0,29.95,22.92,70.81,1.17,4.88,101.04
2018-11-09,0.0,29.66,23.51,80.54,2.5,4.89,100.91
2018-11-10,0.0,30.13,22.04,83.27,2.95,5.11,100.85
2018-11-11,0.0,31.55,24.03,84.73,1.67,5.09,101.1
2018-11-12,5.63,30.5,22.23,93.67,2.52,3.59,101.0
2018-11-13,0.0,33.25,20.58,80.91,2.43,3.67,101.34
2018-11-14,0.21,33.11,24.17,81.88,3.23,4.47,101.06
2018-11-15,7.65,30.01,20.92,95.9,1.81,4.27,100.65
2018-11-16,0.0,28.89,25.34,87.4,1.33,6.33,100.69
2018-11-17,0.0,31.5,23.31,76.02,1.76,4.96,101.0
2018-11-18,4.34,29.82,26.15,81.3,1.38,3.37,100.38
2018-11-19,9.14,31.87,23.77,87.43,4.26,3.16,100.99
2018-11-20,10.69,31.11,23.59,85.4,2.46,3.24,101.31
2018-11-21,3.09,30.21,21.63,80.68,3.78,4.85,100.54
2018-11-22,0.0,30.2,22.86,85.18,3.16,3.83,100.67
2018-11-23,6.53,27.06,22.88,82.15,0.69,3.24,100.51
2018-11-24,0.0,32.12,23.04,79.08,0.87,5.94,100.93
2018-11-25,0.0,30.97,21.05,89.64,2.87,5.21,100.49
2018-11-26,0.0,32.07,23.43,81.38,3.44,4.77,101.14
2018-11-27,0.0,29.32,25.38,75.85,1.96,4.08,101.05
2018-11-28,9.8,29.08,22.3,92.04,1.81,4.58,100.9
2018-11-29,4.86,32.25,23.28,76.61,3.12,3.76,101.19
2018-11-30,0.0,29.5,23.21,87.35,3.68,4.73,101.16
2018-12-01,0.0,33.94,20.21,66.52,1.95,5.08,101.14
2018-12-02,0.0,34.92,21.71,72.65,0.2,5.39,101.76
2018-12-03,0.0,29.84,20.59,72.7,2.99,5.58,101.71
2018-12-04,5.55,28.78,20.82,77.37,0.57,5.11,101.28
2018-12-05,0.0,32.32,20.02,74.78,1.95,3.49,101.24
2018-12-06,0.0,30.58,19.42,63.19,1.34,5.65,100.82
2018-12-07,0.34,29.41,21.42,74.22,1.4,4.76,101.36
2018-12-08,0.0,31.21,21.12,80.07,2.72,4.49,101.16
2018-12-09,0.0,32.07,20.92,72.16,0.27,4.22,100.81
2018-12-10,0.17,31.07,20.97,68.54,2.12,5.72,101.11
2018-12-11,0.0,30.38,19.46,70.32,2.84,6.24,101.31
2018-12-12,0.28,28.43,19.87,80.4,0.38,6.9,101.28
2018-12-13,0.0,30.8,19.64,82.87,3.21,5.28,100.98
2018-12-14,0.0,30.66,17.71,77.99,1.01,4.7,100.62
2018-12-15,0.0,31.12,20.82,70.56,1.29,6.75,101.04
2018-12-16,0.0,32.46,21.05,73.22,1.51,6.09,101.37
2018-12-17,0.0,30.01,18.37,67.7,0.86,6.16,101.09
2018-12-18,1.76,29.1,21.42,77.16,1.75,5.02,101.51
2018-12-19,0.0,31.83,19.37,74.92,2.68,5.9,100.84
2018-12-20,0.0,31.17,19.7,68.05,1.44,5.28,101.13
2018-12-21,0.0,31.35,19.76,61.51,3.24,5.25,101.44
2018-12-22,0.0,33.01,20.5,70.71,0.52,5.62,100.77
2018-12-23,0.0,34.7,20.3,67.01,1.41,6.65,101.36
2018-12-24,0.0,30.98,18.93,74.81,3.14,4.79,101.26
2018-12-25,0.0,35.06,21.65,74.72,1.94,5.78,100.8
2018-12-26,0.0,30.28,22.28,68.82,1.8,6.8,100.93
2018-12-27,0.0,30.64,18.52,72.3,1.81,5.2,101.44
2018-12-28,0.0,32.15,20.51,72.19,0.97,4.21,101.19
2018-12-29,0.0,29.4,21.73,70.73,2.55,5.46,101.12
2018-12-30,1.16,30.17,21.88,73.55,1.59,5.75,100.99
2018-12-31,0.0,33.71,19.39,69.72,1.78,6.47,101.37
2019-01-01,0.0,32.34,17.45,72.02,0.21,6.29,101.5
2019-01-02,0.0,28.54,22.39,68.06,1.16,5.87,100.98
2019-01-03,0.0,31.92,20.11,68.27,1.87,5.74,101.13
2019-01-04,0.0,30.04,19.59,76.53,2.07,5.72,100.61
2019-01-05,0.0,31.55,20.8,76.77,0.91,5.71,100.93
2019-01-06,0.0,29.84,21.02,78.22,2.59,5.84,101.45
2019-01-07,0.0,29.95,21.61,77.86,2.54,4.96,101.13
2019-01-08,0.0,30.57,19.65,71.15,0.96,5.05,101.22
2019-01-09,0.0,30.98,21.49,74.45,2.93,4.53,100.97
2019-01-10,0.0,32.18,20.34,79.22,3.71,5.82,101.43
2019-01-11,0.0,29.53,22.4,71.63,1.47,5.62,100.84
2019-01-12,0.11,30.46,20.19,65.04,2.12,6.24,101.2
2019-01-13,0.0,29.14,19.02,59.27,1.08,6.34,101.49
2019-01-14,0.0,29.81,21.14,71.66,1.05,5.32,100.75
2019-01-15,0.0,32.76,19.78,71.53,2.49,4.8,101.24
2019-01-16,0.0,28.92,20.11,72.16,1.11,3.88,101.38
2019-01-17,0.0,27.96,21.21,68.35,1.68,4.52,101.44
2019-01-18,0.0,32.57,21.32,76.62,2.48,5.3,101.09
2019-01-19,0.0,29.57,20.05,75.95,1.6,5.53,100.76
2019-01-20,0.0,29.32,17.98,65.5,1.4,4.93,101.2
2019-01-21,1.73,32.49,20.14,69.87,2.66,6.09,101.44
2019-01-22,0.0,29.17,20.06,67.43,0.8,5.68,101.6
2019-01-23,0.0,30.99,19.39,77.09,2.22,5.92,101.35
2019-01-24,0.0,30.75,21.8,70.22,0.88,4.63,100.71
2019-01-25,0.0,29.24,21.3,76.32,0.47,5.7,101.04
2019-01-26,0.0,30.54,21.8,75.37,0.9,4.49,101.26
2019-01-27,0.0,29.23,20.31,70.11,2.04,5.45,101.34
2019-01-28,0.0,28.99,20.25,67.97,2.59,4.6,101.45
2019-01-29,0.0,32.99,20.29,68.86,1.93,5.93,101.68
